depth_m,ground_m,lat,lon
0.0,3.96,35.67804167,139.7699375
0.0,3.9,35.67804167,139.7700625
0.0,3.87,35.67804167,139.7701875
0.0,3.96,35.67804167,139.7703125
0.0,3.85,35.67804167,139.7704375
0.0,3.9,35.67804167,139.7705625
0.0,3.96,35.67804167,139.7706875
0.0,3.77,35.67804167,139.7708125
0.0,3.76,35.67804167,139.7709375
0.0,3.92,35.67804167,139.7710625
0.0,3.87,35.67804167,139.7711875
0.0,3.73,35.67804167,139.7713125
0.0,3.66,35.67804167,139.7714375
0.0,3.59,35.67804167,139.7715625
0.0,3.58,35.67804167,139.7716875
0.0,3.59,35.67804167,139.7718125
0.0,3.6,35.67804167,139.7719375
0.0,3.56,35.67804167,139.7720625
0.0,3.57,35.67804167,139.7721875
0.0,3.56,35.67804167,139.7723125
0.0,3.54,35.67804167,139.7724375
0.0,3.33,35.67804167,139.7725625
0.0,3.31,35.67804167,139.7726875
0.0,3.31,35.67804167,139.7728125
0.0,3.28,35.67804167,139.7729375
0.0,3.09,35.67804167,139.7730625
0.0,2.93,35.67804167,139.7731875
0.0,2.9,35.67804167,139.7733125
0.0,1.08,35.67804167,139.7734375
0.0,0.48,35.67804167,139.7735625
0.0,2.95,35.67804167,139.7736875
0.0,3.16,35.67804167,139.7738125
0.0,3.22,35.67804167,139.7739375
0.0,3.3,35.67804167,139.7740625
0.0,3.61,35.67804167,139.7741875
0.0,3.57,35.67804167,139.7743125
0.0,4.04,35.67804167,139.7744375
0.0,4.56,35.67804167,139.7745625
0.0,5.0,35.67804167,139.7746875
1.891,1.08,35.67804167,139.7748125
4.922,-2.08,35.67804167,139.7749375
0.394,2.43,35.67804167,139.7750625
0.0,4.17,35.67804167,139.7751875
0.0,3.68,35.67804167,139.7753125
0.0,3.48,35.67804167,139.7754375
0.0,3.14,35.67804167,139.7755625
0.0,2.87,35.67804167,139.7756875
0.294,2.72,35.67804167,139.7758125
0.379,2.63,35.67804167,139.7759375
0.0,2.51,35.67795833,139.7606875
0.0,2.59,35.67795833,139.7608125
0.0,2.6,35.67795833,139.7609375
0.0,2.86,35.67795833,139.7610625
0.0,2.9,35.67795833,139.7611875
0.0,2.83,35.67795833,139.7613125
0.0,2.89,35.67795833,139.7614375
0.0,2.92,35.67795833,139.7615625
0.0,2.99,35.67795833,139.7616875
0.0,3.01,35.67795833,139.7618125
0.0,3.03,35.67795833,139.7619375
0.0,2.95,35.67795833,139.7620625
0.0,2.89,35.67795833,139.7621875
0.0,3.04,35.67795833,139.7623125
0.0,3.09,35.67795833,139.7624375
0.0,3.12,35.67795833,139.7625625
0.0,3.04,35.67795833,139.7626875
0.0,2.93,35.67795833,139.7628125
0.0,2.78,35.67795833,139.7629375
0.124,2.69,35.67795833,139.7630625
0.176,2.63,35.67795833,139.7631875
0.0,2.77,35.67795833,139.7633125
0.0,2.87,35.67795833,139.7634375
0.0,2.85,35.67795833,139.7635625
0.0,2.78,35.67795833,139.7636875
0.0,2.68,35.67795833,139.7638125
0.141,2.66,35.67795833,139.7639375
0.0,2.69,35.67795833,139.7640625
0.0,2.72,35.67795833,139.7641875
0.0,2.74,35.67795833,139.7643125
0.0,2.8,35.67795833,139.7644375
0.0,2.9,35.67795833,139.7645625
0.0,2.95,35.67795833,139.7646875
0.0,2.98,35.67795833,139.7648125
0.0,3.0,35.67795833,139.7649375
0.0,2.88,35.67795833,139.7650625
0.0,2.9,35.67795833,139.7651875
0.0,2.87,35.67795833,139.7653125
0.0,3.02,35.67795833,139.7654375
0.0,3.22,35.67795833,139.7655625
0.0,3.43,35.67795833,139.7656875
0.0,3.64,35.67795833,139.7658125
0.0,3.74,35.67795833,139.7659375
0.0,3.78,35.67795833,139.7660625
0.0,3.72,35.67795833,139.7661875
0.0,3.53,35.67795833,139.7663125
0.0,3.5,35.67795833,139.7664375
0.0,3.8,35.67795833,139.7665625
0.0,3.88,35.67795833,139.7666875
0.0,3.44,35.67795833,139.7668125
0.0,3.57,35.67795833,139.7669375
0.0,3.53,35.67795833,139.7670625
0.0,3.42,35.67795833,139.7671875
0.0,3.3,35.67795833,139.7673125
0.0,3.39,35.67795833,139.7674375
0.0,3.36,35.67795833,139.7675625
0.0,3.27,35.67795833,139.7676875
0.0,3.54,35.67795833,139.7678125
0.0,3.68,35.67795833,139.7679375
0.0,3.75,35.67795833,139.7680625
0.0,3.7,35.67795833,139.7681875
0.0,3.73,35.67795833,139.7683125
0.0,3.87,35.67795833,139.7684375
0.0,3.91,35.67795833,139.7685625
0.0,4.04,35.67795833,139.7686875
0.0,3.98,35.67795833,139.7688125
0.0,3.86,35.67795833,139.7689375
0.0,3.68,35.67795833,139.7690625
0.0,3.67,35.67795833,139.7691875
0.0,3.71,35.67795833,139.7693125
0.0,4.04,35.67795833,139.7694375
0.0,4.06,35.67795833,139.7695625
0.0,4.03,35.67795833,139.7696875
0.0,3.86,35.67795833,139.7698125
0.0,3.89,35.67795833,139.7699375
0.0,4.0,35.67795833,139.7700625
0.0,4.02,35.67795833,139.7701875
0.0,3.92,35.67795833,139.7703125
0.0,3.85,35.67795833,139.7704375
0.0,3.93,35.67795833,139.7705625
0.0,3.87,35.67795833,139.7706875
0.0,3.86,35.67795833,139.7708125
0.0,3.85,35.67795833,139.7709375
0.0,4.06,35.67795833,139.7710625
0.0,4.08,35.67795833,139.7711875
0.0,4.01,35.67795833,139.7713125
0.0,3.68,35.67795833,139.7714375
0.0,3.56,35.67795833,139.7715625
0.0,3.59,35.67795833,139.7716875
0.0,3.73,35.67795833,139.7718125
0.0,3.67,35.67795833,139.7719375
0.0,3.63,35.67795833,139.7720625
0.0,3.6,35.67795833,139.7721875
0.0,3.46,35.67795833,139.7723125
0.0,3.41,35.67795833,139.7724375
0.0,3.38,35.67795833,139.7725625
0.0,3.33,35.67795833,139.7726875
0.0,3.31,35.67795833,139.7728125
0.0,3.25,35.67795833,139.7729375
0.0,3.12,35.67795833,139.7730625
0.0,3.05,35.67795833,139.7731875
0.0,2.67,35.67795833,139.7733125
0.0,1.08,35.67795833,139.7734375
0.0,2.14,35.67795833,139.7735625
0.0,3.03,35.67795833,139.7736875
0.0,3.19,35.67795833,139.7738125
0.0,3.28,35.67795833,139.7739375
0.0,3.43,35.67795833,139.7740625
0.0,3.38,35.67795833,139.7741875
0.0,3.53,35.67795833,139.7743125
0.0,4.27,35.67795833,139.7744375
0.0,4.7,35.67795833,139.7745625
0.0,5.07,35.67795833,139.7746875
4.634,-1.68,35.67795833,139.7748125
3.761,-0.94,35.67795833,139.7749375
0.0,4.9,35.67795833,139.7750625
0.0,4.27,35.67795833,139.7751875
0.0,3.79,35.67795833,139.7753125
0.0,3.58,35.67795833,139.7754375
0.0,3.24,35.67795833,139.7755625
0.0,3.08,35.67795833,139.7756875
0.307,2.71,35.67795833,139.7758125
0.305,2.71,35.67795833,139.7759375
0.0,2.51,35.677875,139.7606875
0.0,2.58,35.677875,139.7608125
0.0,2.69,35.677875,139.7609375
0.0,2.85,35.677875,139.7610625
0.0,2.84,35.677875,139.7611875
0.0,2.8,35.677875,139.7613125
0.0,2.85,35.677875,139.7614375
0.0,2.89,35.677875,139.7615625
0.0,2.99,35.677875,139.7616875
0.0,3.01,35.677875,139.7618125
0.0,3.03,35.677875,139.7619375
0.0,2.94,35.677875,139.7620625
0.0,2.92,35.677875,139.7621875
0.0,3.04,35.677875,139.7623125
0.0,3.1,35.677875,139.7624375
0.0,3.1,35.677875,139.7625625
0.0,3.09,35.677875,139.7626875
0.0,3.09,35.677875,139.7628125
0.0,3.08,35.677875,139.7629375
0.0,3.0,35.677875,139.7630625
0.0,2.92,35.677875,139.7631875
0.0,2.69,35.677875,139.7633125
0.0,2.75,35.677875,139.7634375
0.146,2.65,35.677875,139.7635625
0.0,2.67,35.677875,139.7636875
0.0,2.73,35.677875,139.7638125
0.0,2.75,35.677875,139.7639375
0.0,2.78,35.677875,139.7640625
0.0,2.77,35.677875,139.7641875
0.0,2.79,35.677875,139.7643125
0.0,2.78,35.677875,139.7644375
0.0,2.73,35.677875,139.7645625
0.0,2.84,35.677875,139.7646875
0.0,2.86,35.677875,139.7648125
0.0,2.85,35.677875,139.7649375
0.0,2.71,35.677875,139.7650625
0.0,2.89,35.677875,139.7651875
0.0,2.9,35.677875,139.7653125
0.0,2.94,35.677875,139.7654375
0.0,3.1,35.677875,139.7655625
0.0,3.37,35.677875,139.7656875
0.0,3.63,35.677875,139.7658125
0.0,3.77,35.677875,139.7659375
0.0,3.64,35.677875,139.7660625
0.0,3.65,35.677875,139.7661875
0.0,3.43,35.677875,139.7663125
0.0,3.26,35.677875,139.7664375
0.0,3.52,35.677875,139.7665625
0.0,3.8,35.677875,139.7666875
0.0,3.53,35.677875,139.7668125
0.0,3.67,35.677875,139.7669375
0.0,3.56,35.677875,139.7670625
0.0,3.39,35.677875,139.7671875
0.0,3.3,35.677875,139.7673125
0.0,3.52,35.677875,139.7674375
0.0,3.3,35.677875,139.7675625
0.0,3.48,35.677875,139.7676875
0.0,3.62,35.677875,139.7678125
0.0,3.77,35.677875,139.7679375
0.0,3.85,35.677875,139.7680625
0.0,3.88,35.677875,139.7681875
0.0,3.96,35.677875,139.7683125
0.0,3.9,35.677875,139.7684375
0.0,3.89,35.677875,139.7685625
0.0,3.95,35.677875,139.7686875
0.0,4.05,35.677875,139.7688125
0.0,3.97,35.677875,139.7689375
0.0,3.75,35.677875,139.7690625
0.0,3.54,35.677875,139.7691875
0.0,3.39,35.677875,139.7693125
0.0,3.79,35.677875,139.7694375
0.0,3.86,35.677875,139.7695625
0.0,3.85,35.677875,139.7696875
0.0,3.96,35.677875,139.7698125
0.0,3.91,35.677875,139.7699375
0.0,3.99,35.677875,139.7700625
0.0,4.08,35.677875,139.7701875
0.0,4.06,35.677875,139.7703125
0.0,3.98,35.677875,139.7704375
0.0,3.87,35.677875,139.7705625
0.0,3.85,35.677875,139.7706875
0.0,3.95,35.677875,139.7708125
0.0,3.96,35.677875,139.7709375
0.0,4.05,35.677875,139.7710625
0.0,3.89,35.677875,139.7711875
0.0,3.9,35.677875,139.7713125
0.0,3.99,35.677875,139.7714375
0.0,3.87,35.677875,139.7715625
0.0,3.49,35.677875,139.7716875
0.0,3.66,35.677875,139.7718125
0.0,3.63,35.677875,139.7719375
0.0,3.68,35.677875,139.7720625
0.0,3.61,35.677875,139.7721875
0.0,3.53,35.677875,139.7723125
0.0,3.38,35.677875,139.7724375
0.0,3.39,35.677875,139.7725625
0.0,3.31,35.677875,139.7726875
0.0,3.27,35.677875,139.7728125
0.0,3.21,35.677875,139.7729375
0.0,3.12,35.677875,139.7730625
0.0,3.01,35.677875,139.7731875
0.0,1.13,35.677875,139.7733125
0.0,0.87,35.677875,139.7734375
0.0,2.85,35.677875,139.7735625
0.0,3.01,35.677875,139.7736875
0.0,3.1,35.677875,139.7738125
0.0,3.21,35.677875,139.7739375
0.0,3.28,35.677875,139.7740625
0.0,3.08,35.677875,139.7741875
0.0,3.38,35.677875,139.7743125
0.0,4.39,35.677875,139.7744375
0.0,4.81,35.677875,139.7745625
0.0,4.89,35.677875,139.7746875
4.9,-2.08,35.677875,139.7748125
2.337,0.69,35.677875,139.7749375
0.0,4.77,35.677875,139.7750625
0.0,4.34,35.677875,139.7751875
0.0,3.75,35.677875,139.7753125
0.0,3.44,35.677875,139.7754375
0.0,3.25,35.677875,139.7755625
0.033,2.98,35.677875,139.7756875
0.0,2.82,35.677875,139.7758125
0.0,2.82,35.677875,139.7759375
0.0,2.53,35.67779167,139.7606875
0.0,2.56,35.67779167,139.7608125
0.0,2.71,35.67779167,139.7609375
0.0,2.79,35.67779167,139.7610625
0.0,2.8,35.67779167,139.7611875
0.0,2.81,35.67779167,139.7613125
0.0,2.82,35.67779167,139.7614375
0.0,2.93,35.67779167,139.7615625
0.0,2.99,35.67779167,139.7616875
0.0,2.99,35.67779167,139.7618125
0.0,3.01,35.67779167,139.7619375
0.0,2.92,35.67779167,139.7620625
0.0,2.96,35.67779167,139.7621875
0.0,3.06,35.67779167,139.7623125
0.0,3.06,35.67779167,139.7624375
0.0,3.06,35.67779167,139.7625625
0.0,3.07,35.67779167,139.7626875
0.0,3.08,35.67779167,139.7628125
0.0,3.12,35.67779167,139.7629375
0.0,3.05,35.67779167,139.7630625
0.0,3.01,35.67779167,139.7631875
0.0,2.63,35.67779167,139.7633125
0.0,2.65,35.67779167,139.7634375
0.0,2.72,35.67779167,139.7635625
0.0,2.69,35.67779167,139.7636875
0.188,2.61,35.67779167,139.7638125
0.189,2.61,35.67779167,139.7639375
0.0,2.68,35.67779167,139.7640625
0.0,2.77,35.67779167,139.7641875
0.0,2.84,35.67779167,139.7643125
0.0,2.9,35.67779167,139.7644375
0.0,2.85,35.67779167,139.7645625
0.0,2.82,35.67779167,139.7646875
0.0,2.79,35.67779167,139.7648125
0.119,2.68,35.67779167,139.7649375
0.0,2.7,35.67779167,139.7650625
0.0,2.76,35.67779167,139.7651875
0.0,2.9,35.67779167,139.7653125
0.0,2.89,35.67779167,139.7654375
0.0,2.99,35.67779167,139.7655625
0.0,3.21,35.67779167,139.7656875
0.0,3.52,35.67779167,139.7658125
0.0,3.68,35.67779167,139.7659375
0.0,3.66,35.67779167,139.7660625
0.0,3.49,35.67779167,139.7661875
0.0,3.53,35.67779167,139.7663125
0.0,3.32,35.67779167,139.7664375
0.0,3.41,35.67779167,139.7665625
0.0,3.56,35.67779167,139.7666875
0.0,3.56,35.67779167,139.7668125
0.0,3.59,35.67779167,139.7669375
0.0,3.5,35.67779167,139.7670625
0.0,3.38,35.67779167,139.7671875
0.0,3.47,35.67779167,139.7673125
0.0,3.54,35.67779167,139.7674375
0.0,3.41,35.67779167,139.7675625
0.0,3.47,35.67779167,139.7676875
0.0,3.67,35.67779167,139.7678125
0.0,3.91,35.67779167,139.7679375
0.0,4.0,35.67779167,139.7680625
0.0,4.01,35.67779167,139.7681875
0.0,4.1,35.67779167,139.7683125
0.0,4.12,35.67779167,139.7684375
0.0,4.06,35.67779167,139.7685625
0.0,3.9,35.67779167,139.7686875
0.0,3.85,35.67779167,139.7688125
0.0,3.94,35.67779167,139.7689375
0.0,3.78,35.67779167,139.7690625
0.0,0.05,35.67779167,139.7691875
0.0,3.19,35.67779167,139.7693125
0.0,0.68,35.67779167,139.7694375
0.0,3.67,35.67779167,139.7695625
0.0,3.93,35.67779167,139.7696875
0.0,4.02,35.67779167,139.7698125
0.0,4.07,35.67779167,139.7699375
0.0,4.06,35.67779167,139.7700625
0.0,3.95,35.67779167,139.7701875
0.0,4.02,35.67779167,139.7703125
0.0,4.26,35.67779167,139.7704375
0.0,4.04,35.67779167,139.7705625
0.0,4.01,35.67779167,139.7706875
0.0,4.0,35.67779167,139.7708125
0.0,3.91,35.67779167,139.7709375
0.0,3.91,35.67779167,139.7710625
0.0,3.91,35.67779167,139.7711875
0.0,3.79,35.67779167,139.7713125
0.0,3.91,35.67779167,139.7714375
0.0,4.16,35.67779167,139.7715625
0.0,3.9,35.67779167,139.7716875
0.0,3.53,35.67779167,139.7718125
0.0,3.54,35.67779167,139.7719375
0.0,3.61,35.67779167,139.7720625
0.0,3.61,35.67779167,139.7721875
0.0,3.5,35.67779167,139.7723125
0.0,3.41,35.67779167,139.7724375
0.0,3.4,35.67779167,139.7725625
0.0,3.29,35.67779167,139.7726875
0.0,3.22,35.67779167,139.7728125
0.0,3.19,35.67779167,139.7729375
0.0,3.1,35.67779167,139.7730625
0.0,3.03,35.67779167,139.7731875
0.0,1.13,35.67779167,139.7733125
0.0,2.05,35.67779167,139.7734375
0.0,3.1,35.67779167,139.7735625
0.0,3.09,35.67779167,139.7736875
0.0,3.03,35.67779167,139.7738125
0.0,3.0,35.67779167,139.7739375
0.0,3.01,35.67779167,139.7740625
0.0,2.89,35.67779167,139.7741875
0.0,3.22,35.67779167,139.7743125
0.0,3.7,35.67779167,139.7744375
0.0,4.8,35.67779167,139.7745625
2.311,0.5,35.67779167,139.7746875
4.64,-1.82,35.67779167,139.7748125
0.0,4.59,35.67779167,139.7749375
0.0,4.31,35.67779167,139.7750625
0.0,4.03,35.67779167,139.7751875
0.0,3.82,35.67779167,139.7753125
0.0,3.37,35.67779167,139.7754375
0.0,3.02,35.67779167,139.7755625
0.0,2.79,35.67779167,139.7756875
0.354,2.66,35.67779167,139.7758125
0.0,2.89,35.67779167,139.7759375
0.0,2.53,35.67770833,139.7606875
0.0,2.52,35.67770833,139.7608125
0.0,2.72,35.67770833,139.7609375
0.0,2.73,35.67770833,139.7610625
0.0,2.77,35.67770833,139.7611875
0.0,2.81,35.67770833,139.7613125
0.0,2.84,35.67770833,139.7614375
0.0,2.97,35.67770833,139.7615625
0.0,3.0,35.67770833,139.7616875
0.0,2.99,35.67770833,139.7618125
0.0,2.99,35.67770833,139.7619375
0.0,2.9,35.67770833,139.7620625
0.0,2.98,35.67770833,139.7621875
0.0,3.02,35.67770833,139.7623125
0.0,3.02,35.67770833,139.7624375
0.0,3.03,35.67770833,139.7625625
0.0,3.03,35.67770833,139.7626875
0.0,3.05,35.67770833,139.7628125
0.0,3.06,35.67770833,139.7629375
0.0,3.05,35.67770833,139.7630625
0.0,2.91,35.67770833,139.7631875
0.158,2.61,35.67770833,139.7633125
0.0,2.66,35.67770833,139.7634375
0.0,2.77,35.67770833,139.7635625
0.0,2.78,35.67770833,139.7636875
0.0,2.73,35.67770833,139.7638125
0.0,2.7,35.67770833,139.7639375
0.0,2.67,35.67770833,139.7640625
0.172,2.63,35.67770833,139.7641875
0.197,2.6,35.67770833,139.7643125
0.0,2.67,35.67770833,139.7644375
0.0,2.75,35.67770833,139.7645625
0.0,2.85,35.67770833,139.7646875
0.0,2.84,35.67770833,139.7648125
0.0,2.77,35.67770833,139.7649375
0.0,2.77,35.67770833,139.7650625
0.0,2.74,35.67770833,139.7651875
0.0,2.68,35.67770833,139.7653125
0.0,2.75,35.67770833,139.7654375
0.0,2.84,35.67770833,139.7655625
0.0,3.05,35.67770833,139.7656875
0.0,3.54,35.67770833,139.7658125
0.0,3.57,35.67770833,139.7659375
0.0,3.6,35.67770833,139.7660625
0.0,3.48,35.67770833,139.7661875
0.0,3.56,35.67770833,139.7663125
0.0,3.51,35.67770833,139.7664375
0.0,3.54,35.67770833,139.7665625
0.0,3.64,35.67770833,139.7666875
0.0,3.57,35.67770833,139.7668125
0.0,3.54,35.67770833,139.7669375
0.0,3.57,35.67770833,139.7670625
0.0,3.41,35.67770833,139.7671875
0.0,3.59,35.67770833,139.7673125
0.0,3.45,35.67770833,139.7674375
0.0,3.55,35.67770833,139.7675625
0.0,3.55,35.67770833,139.7676875
0.0,3.71,35.67770833,139.7678125
0.0,3.95,35.67770833,139.7679375
0.0,3.94,35.67770833,139.7680625
0.0,4.08,35.67770833,139.7681875
0.0,4.32,35.67770833,139.7683125
0.0,4.35,35.67770833,139.7684375
0.0,4.18,35.67770833,139.7685625
0.0,4.01,35.67770833,139.7686875
0.0,3.93,35.67770833,139.7688125
0.0,3.8,35.67770833,139.7689375
0.0,3.75,35.67770833,139.7690625
0.0,3.19,35.67770833,139.7691875
0.0,3.19,35.67770833,139.7693125
0.0,3.19,35.67770833,139.7694375
0.0,3.19,35.67770833,139.7695625
0.0,3.77,35.67770833,139.7696875
0.0,3.86,35.67770833,139.7698125
0.0,4.16,35.67770833,139.7699375
0.0,4.23,35.67770833,139.7700625
0.0,3.98,35.67770833,139.7701875
0.0,3.92,35.67770833,139.7703125
0.0,4.07,35.67770833,139.7704375
0.0,4.12,35.67770833,139.7705625
0.0,4.17,35.67770833,139.7706875
0.0,4.08,35.67770833,139.7708125
0.0,3.92,35.67770833,139.7709375
0.0,3.82,35.67770833,139.7710625
0.0,3.83,35.67770833,139.7711875
0.0,3.93,35.67770833,139.7713125
0.0,3.88,35.67770833,139.7714375
0.0,4.05,35.67770833,139.7715625
0.0,4.02,35.67770833,139.7716875
0.0,3.64,35.67770833,139.7718125
0.0,3.52,35.67770833,139.7719375
0.0,3.53,35.67770833,139.7720625
0.0,3.44,35.67770833,139.7721875
0.0,3.4,35.67770833,139.7723125
0.0,3.44,35.67770833,139.7724375
0.0,3.43,35.67770833,139.7725625
0.0,3.29,35.67770833,139.7726875
0.0,3.24,35.67770833,139.7728125
0.0,3.14,35.67770833,139.7729375
0.0,3.09,35.67770833,139.7730625
0.0,2.57,35.67770833,139.7731875
0.0,1.54,35.67770833,139.7733125
0.0,2.93,35.67770833,139.7734375
0.0,3.17,35.67770833,139.7735625
0.0,3.19,35.67770833,139.7736875
0.0,3.12,35.67770833,139.7738125
0.0,3.0,35.67770833,139.7739375
0.0,2.89,35.67770833,139.7740625
0.0,2.93,35.67770833,139.7741875
0.0,3.09,35.67770833,139.7743125
0.0,3.53,35.67770833,139.7744375
0.0,4.79,35.67770833,139.7745625
4.207,-1.4,35.67770833,139.7746875
4.23,-1.42,35.67770833,139.7748125
0.0,4.14,35.67770833,139.7749375
0.0,3.8,35.67770833,139.7750625
0.0,3.63,35.67770833,139.7751875
0.0,3.44,35.67770833,139.7753125
0.0,3.32,35.67770833,139.7754375
0.0,3.09,35.67770833,139.7755625
0.291,2.73,35.67770833,139.7756875
0.639,2.38,35.67770833,139.7758125
0.475,2.54,35.67770833,139.7759375
0.0,2.46,35.677625,139.7605625
0.0,2.56,35.677625,139.7606875
0.0,2.56,35.677625,139.7608125
0.0,2.76,35.677625,139.7609375
0.0,2.76,35.677625,139.7610625
0.0,2.77,35.677625,139.7611875
0.0,2.81,35.677625,139.7613125
0.0,2.82,35.677625,139.7614375
0.0,3.01,35.677625,139.7615625
0.0,3.02,35.677625,139.7616875
0.0,3.0,35.677625,139.7618125
0.0,2.95,35.677625,139.7619375
0.0,2.87,35.677625,139.7620625
0.0,3.01,35.677625,139.7621875
0.0,3.02,35.677625,139.7623125
0.0,3.0,35.677625,139.7624375
0.0,3.01,35.677625,139.7625625
0.0,3.02,35.677625,139.7626875
0.0,3.02,35.677625,139.7628125
0.0,3.02,35.677625,139.7629375
0.0,3.01,35.677625,139.7630625
0.0,2.86,35.677625,139.7631875
0.0,2.63,35.677625,139.7633125
0.0,2.69,35.677625,139.7634375
0.0,2.75,35.677625,139.7635625
0.0,2.73,35.677625,139.7636875
0.0,2.73,35.677625,139.7638125
0.0,2.73,35.677625,139.7639375
0.0,2.73,35.677625,139.7640625
0.0,2.78,35.677625,139.7641875
0.0,2.7,35.677625,139.7643125
0.152,2.65,35.677625,139.7644375
0.206,2.59,35.677625,139.7645625
0.158,2.64,35.677625,139.7646875
0.146,2.65,35.677625,139.7648125
0.132,2.67,35.677625,139.7649375
0.0,2.7,35.677625,139.7650625
0.0,2.69,35.677625,139.7651875
0.134,2.66,35.677625,139.7653125
0.0,2.67,35.677625,139.7654375
0.138,2.66,35.677625,139.7655625
0.172,2.63,35.677625,139.7656875
0.0,3.08,35.677625,139.7658125
0.0,3.27,35.677625,139.7659375
0.0,3.32,35.677625,139.7660625
0.0,3.66,35.677625,139.7661875
0.0,3.53,35.677625,139.7663125
0.0,3.58,35.677625,139.7664375
0.0,3.55,35.677625,139.7665625
0.0,3.58,35.677625,139.7666875
0.0,3.6,35.677625,139.7668125
0.0,3.61,35.677625,139.7669375
0.0,3.62,35.677625,139.7670625
0.0,3.52,35.677625,139.7671875
0.0,3.65,35.677625,139.7673125
0.0,3.4,35.677625,139.7674375
0.0,3.73,35.677625,139.7675625
0.0,3.68,35.677625,139.7676875
0.0,3.72,35.677625,139.7678125
0.0,3.84,35.677625,139.7679375
0.0,3.92,35.677625,139.7680625
0.0,4.14,35.677625,139.7681875
0.0,4.38,35.677625,139.7683125
0.0,4.26,35.677625,139.7684375
0.0,4.18,35.677625,139.7685625
0.0,4.07,35.677625,139.7686875
0.0,4.05,35.677625,139.7688125
0.0,3.89,35.677625,139.7689375
0.0,3.07,35.677625,139.7690625
0.0,3.19,35.677625,139.7691875
0.0,3.19,35.677625,139.7693125
0.0,3.19,35.677625,139.7694375
0.0,3.19,35.677625,139.7695625
0.0,3.19,35.677625,139.7696875
0.0,3.12,35.677625,139.7698125
0.0,3.91,35.677625,139.7699375
0.0,4.14,35.677625,139.7700625
0.0,4.2,35.677625,139.7701875
0.0,4.16,35.677625,139.7703125
0.0,4.25,35.677625,139.7704375
0.0,4.12,35.677625,139.7705625
0.0,4.15,35.677625,139.7706875
0.0,4.29,35.677625,139.7708125
0.0,4.21,35.677625,139.7709375
0.0,3.87,35.677625,139.7710625
0.0,3.7,35.677625,139.7711875
0.0,3.72,35.677625,139.7713125
0.0,3.9,35.677625,139.7714375
0.0,3.92,35.677625,139.7715625
0.0,3.92,35.677625,139.7716875
0.0,3.75,35.677625,139.7718125
0.0,3.63,35.677625,139.7719375
0.0,3.54,35.677625,139.7720625
0.0,3.39,35.677625,139.7721875
0.0,3.35,35.677625,139.7723125
0.0,3.4,35.677625,139.7724375
0.0,3.34,35.677625,139.7725625
0.0,3.27,35.677625,139.7726875
0.0,3.21,35.677625,139.7728125
0.0,3.16,35.677625,139.7729375
0.0,3.14,35.677625,139.7730625
0.0,2.52,35.677625,139.7731875
0.0,2.32,35.677625,139.7733125
0.0,3.08,35.677625,139.7734375
0.0,3.18,35.677625,139.7735625
0.0,3.17,35.677625,139.7736875
0.0,3.12,35.677625,139.7738125
0.0,3.06,35.677625,139.7739375
0.0,2.83,35.677625,139.7740625
0.0,3.07,35.677625,139.7741875
0.0,3.11,35.677625,139.7743125
0.0,4.03,35.677625,139.7744375
0.0,4.78,35.677625,139.7745625
4.486,-1.67,35.677625,139.7746875
2.328,0.48,35.677625,139.7748125
0.0,3.57,35.677625,139.7749375
0.0,3.46,35.677625,139.7750625
0.0,3.51,35.677625,139.7751875
0.0,3.38,35.677625,139.7753125
0.016,3.0,35.677625,139.7754375
0.0,2.89,35.677625,139.7755625
0.258,2.76,35.677625,139.7756875
0.484,2.53,35.677625,139.7758125
0.758,2.26,35.677625,139.7759375
0.0,2.43,35.67754167,139.7605625
0.0,2.55,35.67754167,139.7606875
0.0,2.6,35.67754167,139.7608125
0.0,2.74,35.67754167,139.7609375
0.0,2.78,35.67754167,139.7610625
0.0,2.81,35.67754167,139.7611875
0.0,2.83,35.67754167,139.7613125
0.0,2.83,35.67754167,139.7614375
0.0,3.0,35.67754167,139.7615625
0.0,3.03,35.67754167,139.7616875
0.0,3.03,35.67754167,139.7618125
0.0,2.96,35.67754167,139.7619375
0.0,2.98,35.67754167,139.7620625
0.0,3.04,35.67754167,139.7621875
0.0,3.03,35.67754167,139.7623125
0.0,3.02,35.67754167,139.7624375
0.0,3.0,35.67754167,139.7625625
0.0,3.0,35.67754167,139.7626875
0.0,2.99,35.67754167,139.7628125
0.0,3.0,35.67754167,139.7629375
0.0,3.01,35.67754167,139.7630625
0.0,2.74,35.67754167,139.7631875
0.18,2.57,35.67754167,139.7633125
0.0,2.69,35.67754167,139.7634375
0.0,2.72,35.67754167,139.7635625
0.0,2.72,35.67754167,139.7636875
0.0,2.71,35.67754167,139.7638125
0.0,2.71,35.67754167,139.7639375
0.0,2.71,35.67754167,139.7640625
0.0,2.73,35.67754167,139.7641875
0.0,2.74,35.67754167,139.7643125
0.0,2.72,35.67754167,139.7644375
0.0,2.69,35.67754167,139.7645625
0.0,2.67,35.67754167,139.7646875
0.144,2.65,35.67754167,139.7648125
0.177,2.62,35.67754167,139.7649375
0.22,2.58,35.67754167,139.7650625
0.195,2.6,35.67754167,139.7651875
0.21,2.59,35.67754167,139.7653125
0.138,2.66,35.67754167,139.7654375
0.0,2.68,35.67754167,139.7655625
0.0,2.69,35.67754167,139.7656875
0.0,2.8,35.67754167,139.7658125
0.0,2.99,35.67754167,139.7659375
0.0,3.1,35.67754167,139.7660625
0.0,3.28,35.67754167,139.7661875
